movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
273,26338,3.0,832455533,0,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,246,36,457,593,2,38,1993,3.29,3.61,1.15,Drama,Thriller,Adventure,Crime,Children
278,26914,3.0,834407173,0,1995,Comedy,"","",259,3.00,0.84,594,648,497,508,474,100,1993,6.21,3.33,0.70,Thriller,Drama,Action,Comedy,Romance
278,9544,3.0,1027697994,0,1995,Comedy,"","",259,3.00,0.84,515,16,529,389,246,100,1992,8.68,2.64,0.63,Drama,Crime,Romance,Action,Thriller
29,1953,5.0,865959154,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,818,799,81,748,671,41,1994,4.68,3.39,0.89,Comedy,Drama,Action,Thriller,Crime
293,27701,5.0,867926534,1,1994,Action,Crime,Drama,5587,4.06,0.81,527,647,783,58,260,18,1994,4.44,3.67,0.77,Drama,Action,Thriller,Adventure,Romance
293,6380,3.0,849618023,0,1994,Action,Crime,Drama,5587,4.06,0.81,349,475,457,608,"",11,1994,1.22,3.45,1.21,Drama,Thriller,Crime,Comedy,Action
296,14649,3.0,862931286,0,1994,Comedy,Crime,Drama,14616,4.17,0.98,904,610,292,592,454,68,1990,10.11,3.19,1.19,Action,Thriller,Adventure,Drama,Sci-Fi
296,16253,5.0,1260805261,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,348,902,101,154,215,13,1984,15.51,4.00,1.06,Drama,Romance,Comedy,Sci-Fi,Thriller
296,17584,4.0,835176963,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,590,380,"","","",2,1992,2.83,4.50,0.71,Adventure,Action,Comedy,Romance,Thriller
3,14340,3.0,849916167,0,1995,Comedy,Romance,"",2769,3.15,0.99,608,36,1,32,736,14,1995,0.51,3.64,0.74,Comedy,Drama,Thriller,Romance,Adventure
316,26413,4.5,1229032407,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,593,377,480,356,590,9,1990,8.59,4.06,1.07,Thriller,Sci-Fi,Adventure,Drama,Romance
32,3652,4.5,1247116272,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,431,47,608,589,592,16,1989,9.00,3.97,0.53,Drama,Crime,Thriller,Sci-Fi,Comedy
339,4236,3.0,835833903,0,1995,Comedy,Romance,"",5030,3.52,0.92,253,457,318,161,595,17,1993,1.81,3.18,0.95,Drama,Thriller,Crime,Comedy,Animation
34,22107,4.0,840797207,1,1995,Children,Drama,"",7042,3.63,1.11,110,356,454,480,10,27,1993,1.59,4.00,0.92,Thriller,Drama,Adventure,Action,Comedy
344,26863,3.5,1164511123,1,1994,Comedy,"","",8273,2.98,1.11,648,377,608,588,592,39,1989,11.60,3.76,0.85,Thriller,Drama,Mystery,Crime,Action
349,28970,3.0,836359423,0,1994,Action,Crime,Drama,6309,3.64,0.81,380,150,296,592,"",5,1992,2.70,4.20,1.30,Thriller,Action,Crime,Comedy,Drama
350,14839,3.0,841154810,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,32,266,39,597,587,36,1993,1.68,3.33,0.86,Drama,Thriller,Comedy,Romance,Crime
353,26863,3.5,1164586329,1,1994,Action,Crime,Fantasy,3640,3.50,1.00,594,596,464,933,928,100,1991,12.46,3.72,0.48,Drama,Thriller,Action,Comedy,Romance
356,28738,2.0,1006989861,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,562,342,348,497,898,19,1977,24.86,3.42,0.84,Comedy,Drama,Romance,Animation,Children
356,3266,5.0,1334994523,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,110,673,485,370,520,6,1994,1.17,3.92,1.72,Comedy,Action,Adventure,Fantasy,Animation
360,4276,2.0,1167014411,0,1994,Action,Comedy,"",482,2.74,0.92,231,354,431,39,492,100,1983,19.90,2.41,0.92,Drama,Comedy,Romance,Musical,Children
364,6820,3.0,845062844,0,1994,Adventure,Animation,Children,8464,3.78,0.93,589,288,185,161,339,28,1993,1.69,3.54,0.64,Thriller,Crime,Action,Comedy,Drama
377,14649,4.0,862929540,1,1994,Action,Romance,Thriller,9053,3.49,0.94,589,165,329,380,852,14,1992,7.66,3.86,1.10,Action,Adventure,Thriller,Drama,Sci-Fi
377,14839,3.0,841154623,0,1994,Action,Romance,Thriller,9053,3.49,0.94,300,47,356,253,161,24,1993,1.53,3.21,0.83,Drama,Thriller,Adventure,Comedy,Crime
377,23834,3.0,842935000,0,1994,Action,Romance,Thriller,9053,3.49,0.94,300,47,454,253,147,32,1993,1.59,3.41,0.87,Drama,Thriller,Adventure,Crime,Comedy
377,26863,4.5,1164511111,1,1994,Action,Romance,Thriller,9053,3.49,0.94,608,588,592,589,457,37,1989,11.84,3.72,0.85,Thriller,Drama,Crime,Mystery,Comedy
377,9858,4.0,972675616,1,1994,Action,Romance,Thriller,9053,3.49,0.94,852,364,474,356,590,19,1992,8.20,4.37,0.60,Drama,Thriller,Adventure,Romance,Action
380,27967,3.5,1196767553,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,586,367,1,344,648,31,1993,3.49,3.79,0.82,Drama,Thriller,Action,Adventure,Comedy
380,3249,1.0,942067926,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,647,224,986,802,21,57,1992,7.56,3.74,0.79,Drama,Comedy,Romance,Thriller,Action
415,26863,2.5,1164562748,0,1993,Comedy,Thriller,"",720,2.82,0.90,440,919,95,21,338,100,1992,8.66,3.77,0.61,Drama,Thriller,Comedy,Action,Crime
420,124,4.0,1134476563,1,1994,Action,Comedy,Crime,3164,2.74,0.98,832,923,497,16,442,65,1990,10.59,3.55,1.21,Thriller,Crime,Drama,Action,Comedy
435,11711,3.0,833122304,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,266,34,110,161,318,26,1993,1.62,3.38,0.85,Drama,Action,Thriller,Adventure,Crime
445,25638,3.0,836767934,0,1993,Comedy,"","",392,2.91,0.97,448,482,521,544,373,100,1993,2.12,3.63,0.88,Thriller,Drama,Action,Crime,Comedy
454,16253,2.5,1260822924,0,1993,Drama,Thriller,"",5500,3.51,0.81,588,163,497,920,235,52,1987,14.98,3.66,1.38,Drama,Romance,Comedy,Crime,Thriller
454,6768,1.0,840288466,0,1993,Drama,Thriller,"",5500,3.51,0.81,292,457,316,593,595,16,1993,1.79,3.50,1.10,Adventure,Thriller,Action,Comedy,Romance
457,4276,3.0,1166319323,0,1993,Thriller,"","",10736,3.97,0.78,32,592,913,"","",6,1974,28.97,3.08,0.86,Mystery,Thriller,Film-Noir,Action,Crime
459,26863,2.5,1164563850,0,1994,Action,Adventure,Crime,242,2.72,0.94,100,410,533,251,45,100,1992,8.41,3.73,0.60,Drama,Thriller,Action,Comedy,Crime
469,11902,4.0,945229726,1,1993,Drama,Romance,"",293,3.17,1.10,293,381,369,538,509,100,1983,19.06,4.16,0.87,Drama,Romance,Thriller,Comedy,Action
480,22920,4.0,1292346458,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,589,527,260,32,318,12,1988,10.24,4.25,0.58,Drama,Adventure,Sci-Fi,Action,War
480,2930,4.0,1185237769,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,736,911,761,349,597,82,1991,9.98,3.55,0.82,Drama,Thriller,Action,Adventure,Comedy
481,26914,4.0,834407562,1,1993,Drama,Thriller,"",1182,3.32,0.92,596,529,594,648,497,100,1992,8.16,3.27,0.63,Drama,Thriller,Comedy,Romance,Action
50,4583,4.0,839476045,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,420,377,589,47,34,32,1993,1.57,3.34,0.60,Thriller,Drama,Action,Crime,War
508,4276,3.0,1166421229,0,1993,Drama,"","",4185,3.83,0.87,354,431,39,492,346,100,1977,22.69,2.75,0.98,Drama,Romance,Comedy,Musical,Thriller
511,28970,4.0,836361460,1,1993,Action,Drama,"",370,3.10,0.94,569,217,450,542,548,100,1992,8.21,3.74,0.92,Comedy,Thriller,Action,Drama,Romance
514,28970,3.0,836360531,0,1994,Comedy,"","",1038,3.50,0.86,415,262,540,289,491,100,1992,8.22,3.85,0.89,Comedy,Thriller,Action,Drama,Romance
517,20899,4.0,1196666226,1,1993,Action,Drama,Mystery,755,3.11,0.91,223,47,903,372,590,91,1991,10.35,4.21,0.81,Action,Comedy,Thriller,Drama,Adventure
52,28738,4.0,1006989929,1,1995,Comedy,Drama,Romance,2033,3.54,0.91,562,342,348,497,898,20,1978,24.47,3.35,0.88,Comedy,Drama,Romance,Animation,Children
527,13025,4.0,971923663,1,1993,Drama,War,"",11017,4.30,0.83,593,500,10,733,316,49,1992,8.82,3.35,0.79,Thriller,Comedy,Action,Drama,Crime
527,9622,5.0,1260799412,1,1993,Drama,War,"",11017,4.30,0.83,590,780,1,589,592,15,1992,4.72,3.97,1.29,Thriller,Action,Adventure,Drama,Comedy
529,9544,4.0,1027595181,1,1993,Drama,"","",2358,3.83,0.82,389,246,913,6,969,100,1991,11.97,2.52,0.70,Drama,Mystery,Thriller,Romance,Comedy
539,10296,4.0,835443449,1,1993,Comedy,Drama,Romance,6177,3.50,0.97,509,442,555,377,589,34,1992,3.25,4.00,1.10,Thriller,Action,Drama,Crime,Romance
546,14649,1.0,862930331,0,1993,Action,Adventure,Children,1275,2.03,1.07,292,592,454,2,34,49,1993,4.24,3.53,1.00,Action,Thriller,Adventure,Drama,Sci-Fi
552,14839,4.0,841155442,1,1993,Action,Adventure,Comedy,2769,3.22,0.92,227,6,648,25,555,62,1993,1.43,3.35,0.85,Drama,Thriller,Action,Romance,Comedy
553,14839,4.0,841154831,1,1993,Action,Drama,Western,3208,3.68,0.92,11,32,266,39,597,39,1993,1.64,3.36,0.87,Drama,Comedy,Thriller,Romance,Crime
553,17886,4.0,844291051,1,1993,Action,Drama,Western,3208,3.68,0.92,11,266,587,364,110,53,1993,1.61,3.21,0.74,Drama,Adventure,Action,Thriller,Crime
588,11711,3.0,833122106,0,1992,Adventure,Animation,Children,8980,3.67,0.92,349,150,592,590,380,7,1993,2.45,3.86,0.69,Action,Adventure,Thriller,Drama,Crime
588,6227,4.0,841469558,1,1992,Adventure,Animation,Children,8980,3.67,0.92,150,592,296,"","",6,1993,2.26,3.83,0.98,Crime,Drama,Thriller,Comedy,Action
589,26413,4.0,1229088363,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,899,903,951,922,956,52,1970,25.11,4.35,0.68,Drama,Romance,Comedy,Thriller,Action
593,25249,5.0,973306245,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,36,910,260,527,"",4,1981,16.73,4.75,0.50,Drama,Crime,War,Action,Adventure
593,27701,5.0,867926710,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,474,349,277,595,364,25,1994,3.80,3.84,0.80,Drama,Action,Thriller,Adventure,Romance
595,18637,3.0,1056684595,0,1991,Animation,Children,Fantasy,7539,3.65,0.98,745,968,938,924,919,78,1990,10.65,3.31,0.92,Comedy,Action,Thriller,Adventure,Drama
595,2930,4.0,1099955894,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,648,1,377,527,380,20,1993,4.05,3.50,0.87,Adventure,Comedy,Drama,Action,Thriller
596,22077,3.5,1124602191,1,1940,Animation,Children,Fantasy,2765,3.53,0.99,48,266,586,539,364,13,1993,1.96,3.65,0.43,Drama,Romance,Adventure,Children,Comedy
6,14839,4.0,841155272,1,1995,Action,Crime,Thriller,5245,3.84,0.86,648,25,555,353,508,57,1993,1.48,3.37,0.86,Drama,Thriller,Romance,Comedy,Action
608,1953,3.0,865958793,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,260,6,1,32,25,14,1994,5.00,3.29,0.99,Action,Adventure,Thriller,Sci-Fi,Drama
608,2550,3.0,1127073714,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,32,527,260,592,593,17,1992,4.47,3.12,1.76,Thriller,Action,Crime,Comedy,Horror
610,4276,2.0,1166382219,0,1981,Action,Adventure,Animation,1723,3.36,1.05,354,431,39,492,346,100,1971,24.06,3.00,0.98,Drama,Romance,Comedy,Crime,Thriller
62,14340,3.0,849916120,0,1995,Drama,"","",4221,3.70,1.00,141,"","","","",5,1995,0.45,3.20,0.45,Comedy,"","","",""
62,8409,3.0,836303669,0,1995,Drama,"","",4221,3.70,1.00,500,350,151,440,589,37,1993,1.56,3.57,0.80,Thriller,Drama,Crime,Comedy,Action
621,11902,4.0,945642035,1,1993,Drama,"","",81,3.65,0.87,921,599,111,926,910,100,1988,14.11,4.10,0.86,Drama,Thriller,Comedy,Romance,Crime
628,14340,4.0,849916260,1,1996,Crime,Drama,Mystery,2458,3.74,0.83,778,52,608,36,1,24,1995,0.65,3.50,0.72,Comedy,Drama,Romance,Thriller,Crime
648,2930,3.5,1099955865,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,1,377,527,380,318,19,1993,4.11,3.50,0.90,Adventure,Comedy,Drama,Action,Thriller
653,16253,3.0,1260823626,0,1996,Action,Adventure,Fantasy,3148,3.22,0.97,337,594,919,293,588,70,1987,15.74,3.35,1.40,Drama,Romance,Comedy,Crime,Thriller
662,9544,2.0,1028173148,0,1996,Thriller,"","",640,3.22,0.99,926,599,515,16,529,100,1990,11.58,2.55,0.66,Drama,Crime,Romance,Adventure,Western
697,26863,4.0,1164591406,1,1996,Drama,Romance,"",249,2.84,1.10,26,724,353,594,596,100,1991,12.45,3.73,0.46,Drama,Thriller,Action,Comedy,Crime
731,3249,3.0,943421757,0,1996,Crime,Thriller,"",199,2.82,1.08,82,203,68,84,417,100,1993,6.44,3.11,0.84,Drama,Comedy,Romance,Action,Thriller
733,11177,4.0,1104772418,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,902,104,920,225,778,55,1985,17.13,3.96,0.85,Drama,Romance,Comedy,Thriller,Action
733,20899,5.0,1038497008,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,10,500,356,539,48,25,1989,12.68,4.52,0.65,Action,Adventure,Thriller,Sci-Fi,Drama
742,10616,1.5,1256958984,0,1996,Horror,Thriller,"",430,2.69,1.11,788,29,296,837,318,66,1992,7.84,3.86,0.81,Action,Adventure,Thriller,Comedy,Drama
743,9544,2.0,1027196940,0,1996,Comedy,"","",1337,2.76,1.06,969,778,903,538,337,100,1989,14.25,2.69,0.77,Drama,Comedy,Crime,Thriller,Romance
745,18211,4.5,1112314758,1,1995,Animation,Children,Comedy,2625,4.16,0.91,150,908,"","","",4,1985,17.67,3.25,1.19,Adventure,Action,Mystery,Romance,Thriller
780,124,5.0,1134475987,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,1,589,380,150,457,28,1992,5.31,3.50,1.38,Thriller,Crime,Drama,Comedy,Mystery
806,11902,4.0,945153032,1,1996,Crime,Drama,"",130,3.03,1.12,897,314,488,50,17,39,1972,22.52,4.31,0.73,Drama,Romance,Thriller,Adventure,Mystery
81,9544,3.0,1034162314,0,1995,Crime,Drama,Romance,688,3.28,1.02,926,599,515,16,"",100,1991,10.30,2.48,0.67,Drama,Crime,Romance,Adventure,Western
849,9544,2.0,1027645649,0,1996,Action,Adventure,Sci-Fi,1738,2.71,1.06,529,389,246,913,6,100,1991,11.37,2.53,0.70,Drama,Romance,Mystery,Thriller,Comedy
851,9544,2.0,1027258721,0,1996,Drama,"","",370,3.42,1.01,913,6,969,778,903,100,1991,11.22,2.67,0.74,Drama,Comedy,Thriller,Crime,Mystery
880,4988,1.0,938599264,0,1996,Sci-Fi,Thriller,"",1209,2.42,1.03,442,329,185,32,589,23,1987,16.56,3.52,0.99,Drama,Sci-Fi,Adventure,Action,Crime
899,7,4.0,1011207810,1,1952,Comedy,Musical,Romance,2221,4.08,0.95,356,920,780,480,750,27,1980,20.16,3.48,1.05,Action,Adventure,Drama,Romance,Sci-Fi
90,7054,5.0,850224675,1,1995,Drama,"","",51,3.13,1.11,630,806,108,601,138,17,1995,0.61,4.35,0.86,Drama,Adventure,Thriller,Comedy,Action
900,4276,3.5,1166334030,1,1951,Musical,Romance,"",715,3.71,0.95,164,921,920,596,551,86,1966,23.96,3.24,0.85,Drama,Romance,Comedy,Thriller,Mystery
902,21690,4.0,1030606390,1,1961,Drama,Romance,"",2112,3.85,0.92,293,260,235,735,318,58,1989,11.66,3.59,1.08,Drama,Thriller,Crime,Action,Comedy
908,4276,3.5,1166319705,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,750,745,904,530,32,14,1980,22.25,2.93,0.83,Mystery,Thriller,Comedy,Film-Noir,Action
910,9544,4.0,1027117090,1,1959,Comedy,Crime,"",2410,4.09,0.86,509,750,308,232,345,62,1989,14.30,2.73,0.77,Drama,Comedy,Romance,Crime,War
914,11902,4.0,945153476,1,1964,Comedy,Drama,Musical,2155,3.91,0.96,596,25,345,906,110,49,1974,22.75,4.27,0.76,Drama,Romance,Thriller,Comedy,Adventure
914,27566,4.0,1145553391,1,1964,Comedy,Drama,Musical,2155,3.91,0.96,282,520,"","","",6,1991,5.01,3.00,0.84,Comedy,Drama,"","",""
916,16253,5.0,1260867433,1,1953,Comedy,Drama,Romance,1336,4.11,0.80,199,913,805,70,342,91,1987,15.17,3.10,1.46,Drama,Comedy,Romance,Thriller,Crime
919,25249,4.0,973306558,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,899,914,57,74,11,17,1975,21.90,4.24,0.90,Drama,Comedy,Romance,Crime,War
919,6106,3.0,945959877,0,1939,Adventure,Children,Fantasy,5138,3.98,0.94,260,147,"","","",2,1986,12.73,4.50,0.71,Drama,Action,Adventure,Sci-Fi,""
928,4276,3.5,1166325947,1,1940,Drama,Mystery,Romance,1000,4.10,0.80,910,950,942,905,951,32,1964,23.24,3.36,0.81,Drama,Mystery,Thriller,Crime,Comedy
952,9544,3.0,1027872666,0,1956,Adventure,Comedy,"",514,3.43,0.88,926,599,515,16,529,100,1990,11.31,2.62,0.66,Drama,Romance,Documentary,War,Crime
968,18637,4.0,1056683959,1,1968,Horror,Sci-Fi,Thriller,1824,3.64,1.06,938,924,919,901,914,75,1990,10.52,3.30,0.93,Comedy,Action,Thriller,Adventure,Drama
969,13805,5.0,1036081988,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,553,590,377,260,176,5,1989,7.40,5.00,0.00,Action,Adventure,Drama,Western,Comedy
969,9544,4.0,1027191077,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,778,903,538,337,904,100,1989,12.94,2.76,0.77,Drama,Comedy,Crime,Thriller,Romance
999,4276,1.5,1166379234,0,1996,Crime,Film-Noir,"",707,3.34,0.89,431,39,492,346,900,100,1969,23.65,3.10,0.91,Drama,Romance,Comedy,Thriller,Mystery
1,21238,2.0,856858827,0,1995,Adventure,Animation,Children,10759,3.91,0.89,"","","","","",8,1995,0.52,2.00,0.53,"","","","",""
10,3848,3.0,1119294670,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,648,318,337,"","",12,1994,1.30,2.92,0.76,Drama,Crime,Action,Adventure,Mystery
110,2789,5.0,942271718,1,1995,Action,Drama,War,11637,4.04,0.97,586,282,260,593,"",5,1989,7.05,4.00,1.22,Crime,Horror,Thriller,Action,Adventure
123,23250,4.0,1407918916,1,1994,Drama,Mystery,Romance,479,3.92,0.99,914,39,150,356,900,31,1979,20.24,3.65,0.61,Comedy,Drama,Crime,Romance,Thriller
135,1880,1.0,855404092,0,1996,Comedy,"","",1390,3.00,1.06,140,260,805,628,786,24,1994,3.84,3.75,0.79,Action,Adventure,Thriller,Drama,Comedy
150,16031,3.5,1097643286,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,356,480,595,527,364,39,1983,19.21,3.49,0.71,Drama,Comedy,Children,Adventure,Fantasy
150,16622,3.0,843812939,0,1995,Adventure,Drama,IMAX,10324,3.86,0.86,"","","","","",2,1991,3.54,2.50,0.71,"","","","",""
153,5071,5.0,849266025,1,1995,Action,Adventure,Comedy,7100,2.89,0.95,296,150,592,590,"",4,1992,2.94,4.50,0.58,Drama,Adventure,Crime,Thriller,Western
158,334,3.0,853859538,0,1995,Adventure,Children,"",2756,2.92,1.03,104,150,110,7,113,100,1993,8.34,3.21,0.90,Action,Drama,Thriller,Comedy,Adventure
161,9296,3.0,843570938,0,1995,Drama,Thriller,War,5113,3.74,0.80,537,541,538,535,52,46,1993,2.18,3.43,0.69,Drama,Comedy,Romance,Thriller,Crime
165,24598,4.0,1016319037,1,1995,Action,Crime,Thriller,7392,3.50,0.89,316,329,780,648,736,21,1991,9.72,3.90,0.89,Action,Thriller,Adventure,Sci-Fi,Drama
165,9314,3.5,1299343383,1,1995,Action,Crime,Thriller,7392,3.50,0.89,1,377,858,50,47,15,1988,12.78,3.57,0.86,Thriller,Drama,Adventure,Comedy,Romance
168,14986,5.0,840057602,1,1995,Action,Drama,Romance,2557,3.06,1.12,474,235,151,509,252,60,1993,1.49,3.78,0.90,Drama,Romance,Thriller,Comedy,Action
170,8053,2.0,990327010,0,1995,Action,Adventure,Crime,1651,3.20,1.02,431,707,999,47,231,93,1993,6.20,3.35,1.01,Action,Adventure,Thriller,Comedy,Drama
180,4776,4.0,1000190001,1,1995,Comedy,Romance,"",1809,3.57,0.98,318,"","","","",3,1993,2.08,3.33,0.58,Crime,Drama,"","",""
196,24214,4.0,843989837,1,1995,Horror,Sci-Fi,"",2957,2.85,0.98,141,151,508,95,474,68,1993,1.49,4.03,0.75,Drama,Action,Thriller,Comedy,Adventure
197,24214,2.0,844001302,0,1995,Drama,"","",25,2.94,0.87,897,283,561,297,78,100,1990,10.91,2.57,0.79,Drama,Romance,Action,Adventure,Crime
2,10829,4.5,1230443374,1,1995,Adventure,Children,Fantasy,4853,3.21,0.96,440,919,293,223,924,63,1990,12.28,3.56,1.12,Action,Adventure,Comedy,Thriller,Drama
207,24423,3.0,860243855,0,1995,Drama,Romance,"",1210,3.42,1.06,543,953,913,9,637,100,1988,15.26,3.21,0.92,Drama,Thriller,Comedy,Action,Romance
208,26848,3.0,860512410,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,454,589,277,918,300,100,1979,21.51,3.65,0.70,Drama,Comedy,Romance,Thriller,Mystery
21,4569,3.0,843058095,0,1995,Comedy,Crime,Thriller,5164,3.58,0.93,364,300,34,110,161,37,1993,1.71,3.30,0.52,Drama,Adventure,Comedy,Thriller,Children
21,7746,3.0,853603919,0,1995,Comedy,Crime,Thriller,5164,3.58,0.93,280,497,185,110,491,75,1994,2.63,3.49,0.76,Drama,Thriller,Comedy,Action,Romance
223,27062,4.0,864754833,1,1994,Comedy,"","",5102,3.86,0.97,34,527,300,14,608,24,1995,0.82,3.58,0.83,Drama,Comedy,Thriller,Children,Crime
223,4782,4.0,837418196,1,1994,Comedy,"","",5102,3.86,0.97,778,296,"","","",16,1993,1.93,2.62,1.09,Comedy,Crime,Drama,Thriller,""
236,4818,3.5,1368209596,1,1995,Action,Comedy,Romance,2607,3.31,0.92,168,"","","","",3,1995,0.00,2.33,1.61,Action,Drama,Romance,"",""
24,7746,3.0,853603776,0,1995,Drama,Sci-Fi,"",1737,3.17,1.05,491,161,292,31,457,63,1994,2.76,3.52,0.80,Drama,Thriller,Comedy,Romance,Action
256,4569,3.0,843058320,0,1994,Comedy,Sci-Fi,"",2181,2.73,1.02,62,508,151,261,2,72,1993,1.51,3.25,0.47,Drama,Adventure,Comedy,Children,Romance
260,12466,3.0,867827809,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,858,83,994,800,52,100,1995,2.51,3.04,0.70,Drama,Romance,Comedy,Crime,Thriller
273,5071,5.0,849266718,1,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,31,16,355,466,105,56,1993,7.77,4.79,0.68,Comedy,Action,Drama,Adventure,Thriller
288,25040,2.0,837522998,0,1994,Action,Crime,Thriller,5165,3.24,1.18,185,339,457,593,161,21,1993,1.63,3.48,1.21,Thriller,Crime,Action,Drama,Adventure
290,18161,5.0,908335511,1,1994,Crime,Drama,"",888,4.02,0.87,59,260,909,924,913,41,1989,13.35,3.51,1.10,Drama,Sci-Fi,Thriller,Comedy,Crime
292,11463,4.0,1227413719,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,587,539,231,733,316,29,1992,5.69,3.83,0.50,Drama,Thriller,Action,Comedy,Crime
293,2915,4.5,1162115281,1,1994,Action,Crime,Drama,5587,4.06,0.81,555,215,367,246,616,100,1985,17.35,3.54,0.77,Drama,Romance,Comedy,Thriller,Crime
31,4818,3.0,1368210431,0,1995,Drama,"","",2033,3.28,0.94,105,471,236,168,"",6,1994,0.41,3.08,1.32,Romance,Action,Drama,Comedy,""
315,6605,3.0,835744937,0,1994,Action,Drama,Thriller,2376,2.90,0.99,282,480,367,356,420,27,1993,1.45,4.07,0.96,Thriller,Drama,Action,Comedy,Adventure
318,8691,4.0,984014941,1,1994,Crime,Drama,"",13826,4.45,0.72,306,824,39,562,965,95,1979,20.65,3.51,1.06,Drama,Thriller,Mystery,Crime,Comedy
32,8680,4.5,1265356300,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,349,480,457,260,733,12,1988,13.56,4.33,0.65,Action,Thriller,Adventure,Sci-Fi,Drama
329,24598,4.0,1016319023,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,780,648,736,349,112,19,1990,10.19,3.89,0.94,Action,Thriller,Adventure,Sci-Fi,Drama
34,1706,2.0,917979950,0,1995,Children,Drama,"",7042,3.63,1.11,786,168,292,380,733,49,1994,1.06,3.00,1.00,Action,Thriller,Sci-Fi,Adventure,Drama
34,3179,2.0,1076896913,0,1995,Children,Drama,"",7042,3.63,1.11,596,107,344,996,317,63,1988,15.40,3.21,0.92,Drama,Comedy,Crime,Thriller,Children
341,24214,2.0,844001022,0,1994,Drama,"","",83,3.38,0.94,78,86,639,140,175,100,1992,9.39,2.82,1.06,Drama,Action,Thriller,Crime,Adventure
344,23171,2.5,1131141946,0,1994,Comedy,"","",8273,2.98,1.11,541,1,589,745,832,35,1991,8.68,2.64,0.59,Thriller,Animation,Children,Comedy,Action
344,4776,3.0,1000945200,0,1994,Comedy,"","",8273,2.98,1.11,185,520,165,358,832,32,1994,1.16,3.50,0.76,Thriller,Drama,Comedy,Action,Crime
350,24214,4.0,843989773,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,440,357,160,50,527,50,1993,1.59,4.02,0.74,Drama,Thriller,Action,Comedy,Adventure
350,9296,3.0,843571126,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,39,539,47,339,185,64,1993,2.03,3.39,0.63,Drama,Comedy,Romance,Thriller,Crime
356,14986,5.0,840057269,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,480,339,318,457,292,23,1993,1.75,3.78,0.90,Thriller,Drama,Adventure,Action,Crime
357,14116,4.0,974682539,1,1994,Comedy,Romance,"",6126,3.63,0.94,16,475,1,529,300,29,1981,18.46,4.14,0.69,Drama,Crime,Comedy,Romance,Thriller
357,544,2.0,1015793434,0,1994,Comedy,Romance,"",6126,3.63,0.94,296,223,50,"","",24,1988,10.43,3.04,0.46,Crime,Thriller,Comedy,Mystery,Drama
362,16622,3.0,843813745,0,1994,Adventure,Children,Romance,1657,3.38,0.96,"","","","","",50,1992,8.19,2.60,0.67,"","","","",""
364,16031,3.5,1097641850,1,1994,Adventure,Animation,Children,8464,3.78,0.93,588,180,235,32,1,34,1981,20.19,3.47,0.76,Drama,Comedy,Fantasy,Children,Adventure
